datetaime,price,market_caps,total_volumes
2024-10-03 16:13:23,5.275,13348079879.778294,434280982.1737322
2024-10-03 17:04:14,5.25,13307153089.569904,437930985.60410476
2024-10-03 18:08:44,5.284,13370165908.57189,432355503.4810115
2024-10-03 19:12:55,5.286,13382533786.402876,415690756.8590364
2024-10-03 20:06:01,5.316,13464360995.400742,378134247.2317651
2024-10-03 21:06:57,5.271,13357752042.596369,388016285.51697725
2024-10-03 22:04:16,5.323,13479745825.279928,390118560.2753993
2024-10-03 23:09:37,5.321,13492047118.147617,384745351.9605811
2024-10-04 00:02:50,5.328,13492040931.366077,371442175.3641089
2024-10-04 01:08:31,5.322,13469824025.326685,349088093.1828561
2024-10-04 02:07:31,5.382,13634595466.302399,350475435.623585
2024-10-04 03:12:49,5.344,13533839653.286247,338669759.61537427
2024-10-04 04:08:29,5.343,13512903530.548384,332330850.230598
2024-10-04 05:01:06,5.333,13501132523.679611,324284766.94137037
2024-10-04 06:03:49,5.357,13564187642.957554,322336525.51138544
2024-10-04 07:11:21,5.319,13459066154.750969,320184233.1864591
2024-10-04 08:12:41,5.334,13505201270.233248,314486805.42332745
2024-10-04 09:10:28,5.343,13522883266.09028,295565819.9621353
2024-10-04 10:01:44,5.349,13537679735.922962,280912491.5402845
2024-10-04 11:11:07,5.355,13559891544.318651,264940774.38251406
2024-10-04 12:07:17,5.369,13604136280.45623,260123920.4047396
2024-10-04 13:10:34,5.378,13600307438.384474,259579153.93874013
2024-10-04 14:05:44,5.329,13513440083.07522,250598457.39054596
2024-10-04 15:01:54,5.338,13515012202.839119,245519819.45451966
2024-10-04 16:09:21,5.376,13634750220.191465,234150530.22367916
2024-10-04 17:07:38,5.399,13664908868.061613,230068861.8345794
2024-10-04 18:05:29,5.388,13649424141.90147,224969470.1397236
2024-10-04 19:10:46,5.402,13701392436.836779,205786855.09507328
2024-10-04 20:07:41,5.41,13683525943.247482,218007447.9984673
2024-10-04 21:06:31,5.41,13716512687.13547,218650077.93734586
2024-10-04 22:00:18,5.398,13681936874.958376,212475421.11907926
2024-10-04 23:01:34,5.398,13683834436.002018,212984159.4315335
2024-10-05 00:05:18,5.403,13687238285.23541,208741473.21212304
2024-10-05 01:13:14,5.411,13715235743.905073,206105771.82145974
2024-10-05 02:10:39,5.386,13662855788.383743,192990455.65247786
2024-10-05 03:03:23,5.37,13617028478.424776,193474689.14561495
2024-10-05 04:03:41,5.381,13638220847.431282,193015893.45850474
2024-10-05 05:05:49,5.398,13684047355.099787,188806440.1590561
2024-10-05 06:04:43,5.415,13727352808.820585,185870222.55865487
2024-10-05 07:06:50,5.423,13756231298.643524,190830583.33602685
2024-10-05 08:05:35,5.403,13700835719.717316,190684186.08789954
2024-10-05 09:11:52,5.406,13706215225.40155,183802041.17622393
2024-10-05 10:08:21,5.373,13624394516.957945,186638350.79921168
2024-10-05 11:13:11,5.377,13626901127.986162,187269927.89286426
2024-10-05 12:03:24,5.366,13609413269.771496,188268028.82526416
2024-10-05 13:06:44,5.359,13601610690.300823,181145717.30892226
2024-10-05 14:10:45,5.318,13485462226.15323,182664394.93768388
2024-10-05 15:05:18,5.33,13516035950.010977,178975906.02136445
2024-10-05 16:05:54,5.334,13517041733.06706,178034629.7769202
2024-10-05 17:01:45,5.282,13398571936.970314,169796867.04237083
2024-10-05 18:13:10,5.277,13411407417.521437,169260757.5024838
2024-10-05 19:01:44,5.259,13338873985.307713,176998118.0537399
2024-10-05 20:04:32,5.243,13295454328.26266,174640409.6500076
2024-10-05 21:11:24,5.199,13174148795.000124,177844209.90835994
2024-10-05 22:06:00,5.238,13275754806.217213,179651803.99600413
2024-10-05 23:11:50,5.232,13271960093.877392,181521270.0009478
2024-10-06 00:11:14,5.222,13262704555.083652,178845926.29066527
2024-10-06 01:04:59,5.212,13215455834.233585,178358635.26428515
2024-10-06 02:01:28,5.243,13276477836.536356,182007131.69121647
2024-10-06 03:01:01,5.214,13215336327.74255,182820460.48626977
2024-10-06 04:04:23,5.196,13174292727.670904,180849560.0986955
2024-10-06 05:00:25,5.197,13170350925.878874,182994217.25612298
2024-10-06 06:04:18,5.201,13186359272.279482,184421659.58472115
2024-10-06 07:01:08,5.196,13168678807.00738,183576980.13719442
2024-10-06 08:05:28,5.192,13162458437.42689,183167937.09853345
2024-10-06 09:01:17,5.187,13149305536.425438,184837003.1514387
2024-10-06 10:05:28,5.199,13194191434.456383,187208330.91621202
2024-10-06 11:06:24,5.205,13189417588.560934,185568428.23252752
2024-10-06 12:08:37,5.223,13230030507.321823,185707771.11871025
2024-10-06 13:06:20,5.238,13281051421.601213,186336912.34471366
2024-10-06 14:05:33,5.248,13314374564.06196,194948282.0140996
2024-10-06 15:07:45,5.27,13377971931.070208,201774221.07130483
2024-10-06 16:07:40,5.28,13371346659.800531,203220995.65440282
2024-10-06 17:08:36,5.239,13264421479.300024,202664192.4479525
2024-10-06 18:02:36,5.239,13303833272.997776,199447209.443231
2024-10-06 19:08:53,5.326,13488661058.70096,208571046.56663853
2024-10-06 20:05:29,5.289,13396790621.87009,210919731.99617496
2024-10-06 21:07:07,5.317,13461295703.660954,212152438.9507827
2024-10-06 22:08:24,5.292,13419028321.79878,212383550.511157
2024-10-06 23:09:39,5.329,13509850408.62836,212466202.00404218
2024-10-07 00:03:08,5.312,13474041679.994467,211181567.5112704
2024-10-07 01:09:19,5.357,13585201902.985842,218658853.53629607
2024-10-07 02:07:22,5.363,13600476008.88412,221884170.95485023
2024-10-07 03:04:27,5.36,13620325597.739073,231452140.4987526
2024-10-07 04:05:46,5.36,13594034179.833958,229565212.22828898
2024-10-07 05:02:02,5.326,13507319262.990244,233629489.2204256
2024-10-07 06:05:28,5.333,13520911293.96346,233941096.80068806
2024-10-07 07:08:02,5.357,13580723897.022165,230035018.58308467
2024-10-07 08:12:45,5.33,13528109503.33081,232012097.32594573
2024-10-07 09:09:40,5.306,13459168310.19783,234823442.26588467
2024-10-07 10:10:26,5.256,13330258725.950846,242535305.87846044
2024-10-07 11:08:39,5.207,13211361540.969921,248860507.9134309
2024-10-07 12:13:39,5.251,13375712205.63116,258612484.37464476
2024-10-07 13:01:26,5.237,13281820906.58457,260320863.6245369
2024-10-07 14:03:54,5.27,13346964180.284245,255278698.34274176
2024-10-07 15:01:06,5.284,13379246010.045618,258760235.89807174
2024-10-07 16:16:28,5.256,13354869545.030201,266300795.45781368
2024-10-07 17:10:58,5.278,13393574866.833805,264865477.795528
2024-10-07 18:15:44,5.273,13463508326.86567,253497049.6367837
2024-10-07 19:09:35,5.23,13255863381.219482,260174083.0600354
2024-10-07 20:05:44,5.247,13308434275.820555,107172069.86618401
2024-10-07 21:02:28,5.266,13349784686.86208,228959101.5433673
2024-10-07 22:13:41,5.271,13355815271.340822,280838536.22702026
2024-10-07 23:06:34,5.189,13170228365.577057,285270786.45802206
2024-10-08 00:06:32,5.21,13184474043.157406,292024366.8293862
2024-10-08 01:05:44,5.237,13293627908.85569,290121589.9330365
2024-10-08 02:08:22,5.246,13305203156.166735,285456145.58926785
2024-10-08 03:12:10,5.234,13270115948.507223,285135724.5739179
2024-10-08 04:04:30,5.237,13281877934.957317,285142591.27827615
2024-10-08 05:09:32,5.23,13283939578.069454,285059770.91161937
2024-10-08 06:02:30,5.177,13128871694.056795,293419207.1357345
2024-10-08 07:05:23,5.192,13155857220.687418,294634769.46748334
2024-10-08 08:03:53,5.18,13136707156.517767,288399574.07131666
2024-10-08 09:12:41,5.21,13206923875.565773,296443151.49937266
2024-10-08 10:14:12,5.205,13197546363.482182,295483588.75472337
2024-10-08 11:08:11,5.205,13200193393.357685,291602033.89098036
2024-10-08 12:13:54,5.222,13243266476.03076,290899948.0293357
2024-10-08 13:05:29,5.192,13176516593.926506,286200730.8403002
2024-10-08 14:12:48,5.207,13249066454.373724,306052506.416891
2024-10-08 15:12:40,5.215,13224509238.049105,310979612.67064697
2024-10-08 16:13:11,5.171,13119832896.97824,311643992.81649894
2024-10-08 17:00:58,5.213,13211602081.780136,317629388.2749198
2024-10-08 18:11:01,5.207,13186104444.68161,313501895.3902119
2024-10-08 19:03:59,5.196,13169690056.016592,307305912.5845587
2024-10-08 20:14:01,5.205,13197908665.696083,296774052.0044741
2024-10-08 21:08:08,5.22,13231981851.817392,281755431.07928485
2024-10-08 22:06:41,5.221,13241419760.018307,278489856.36292297
2024-10-08 23:03:52,5.195,13181229760.810265,272687026.56174326
2024-10-09 00:00:44,5.2,13186012519.225502,271523050.8823766
2024-10-09 01:07:24,5.21,13206267620.974918,267030406.91725543
2024-10-09 02:10:15,5.227,13258259690.602364,266820305.7801607
2024-10-09 03:03:53,5.218,13247627107.975079,266457881.05049667
2024-10-09 04:06:58,5.204,13192491372.528292,262674419.2529929
2024-10-09 05:12:28,5.2,13199575040.799309,260460415.55626878
2024-10-09 06:07:08,5.218,13246215924.156536,252676147.28154284
2024-10-09 07:06:39,5.211,13220456955.627785,248850943.0260176
2024-10-09 08:12:33,5.203,13191185448.311205,240349762.8210591
2024-10-09 09:05:50,5.208,13210702773.31645,239116696.17959365
2024-10-09 10:05:59,5.206,13206512916.618454,226174403.25154054
2024-10-09 11:12:41,5.217,13228157181.398159,230731963.82003286
2024-10-09 12:07:00,5.216,13216257353.527857,224398453.14749125
2024-10-09 13:10:13,5.187,13165147050.481558,227486679.43018782
2024-10-09 14:14:42,5.162,13084131679.51283,210821222.48929563
2024-10-09 15:06:06,5.137,13032632364.278942,198375985.11456168
2024-10-09 16:04:28,5.193,13193877837.489775,206475068.03571585
2024-10-09 17:01:00,5.145,13056288760.677343,210518061.74566963
2024-10-09 18:06:26,5.169,13092974600.667444,207563867.9407622
2024-10-09 19:03:19,5.111,12981210318.689274,216450598.84893784
2024-10-09 20:09:34,5.12,12988484655.145018,215821197.4914904
2024-10-09 21:12:51,5.026,12746156987.049925,243009885.29295462
2024-10-09 22:03:28,5.063,12844034401.336271,247550956.57959253
2024-10-09 23:13:25,5.067,12853120843.697428,250730776.1312085
2024-10-10 00:03:23,5.069,12871236129.562542,254112378.09274954
2024-10-10 01:11:00,5.062,12842510827.132341,253905207.12138286
2024-10-10 02:10:09,5.087,12898299894.818588,255572791.0180134
2024-10-10 03:01:00,5.082,12886169413.823698,259018332.59131163
2024-10-10 04:01:01,5.088,12906670676.154055,252168075.79580706
2024-10-10 05:03:51,5.089,12913009076.814299,251743598.68968004
2024-10-10 06:03:43,5.104,12950858444.851534,256008070.5165282
2024-10-10 07:06:13,5.107,12968818306.800577,255723209.5409894
2024-10-10 08:05:33,5.076,12883460905.810568,253960823.35769552
2024-10-10 09:10:27,5.051,12821813488.460243,255567699.18741694
2024-10-10 10:06:01,5.046,12800178529.524166,255020564.39714402
2024-10-10 11:14:40,5.071,12853295977.984602,258553650.35459274
2024-10-10 12:12:13,5.081,12887737773.23009,258507830.28756636
2024-10-10 13:06:19,5.043,12769352332.782001,265504997.3675211
2024-10-10 14:04:48,5.037,12723852563.269125,264532435.49037796
2024-10-10 15:11:41,5.044,12794423110.736963,257799488.6238454
2024-10-10 16:14:35,5.042,12792529137.506275,249304082.43616208
2024-10-10 17:00:27,5.046,12805424761.763725,238662537.097576
2024-10-10 18:13:19,4.989,12703041349.257397,243658076.51264024
2024-10-10 19:14:53,5.041,12789580619.221842,244260899.2977934
2024-10-10 20:13:20,5.073,12847244315.387114,240954522.81720448
2024-10-10 21:10:53,5.071,12877699938.857166,221280308.4715669
2024-10-10 22:00:46,5.095,12922041078.23629,224167110.45845473
2024-10-10 23:03:10,5.1,12948263692.868748,223094254.1172231
2024-10-11 00:08:48,5.128,13022916171.489494,222144921.54724523
2024-10-11 01:05:44,5.137,13024150035.924635,217753262.05757892
2024-10-11 02:11:56,5.145,13046452287.452774,216880024.83724925
2024-10-11 03:03:52,5.174,13130818819.216133,220904248.66533062
2024-10-11 04:13:56,5.176,13146873480.351675,220862519.52211285
2024-10-11 05:02:39,5.161,13086027608.949518,218971234.00090244
2024-10-11 06:10:10,5.155,13071815374.301695,216421352.51677495
2024-10-11 07:06:12,5.173,13130717181.53283,216043776.33978936
2024-10-11 08:14:54,5.163,13098722695.166885,214357304.02507108
2024-10-11 09:06:57,5.185,13154496550.266882,213111779.6108697
2024-10-11 10:07:27,5.206,13197424393.902674,209599683.20650586
2024-10-11 11:02:49,5.208,13209719627.672024,210390450.11413303
2024-10-11 12:13:49,5.219,13234477264.618763,208917411.31299534
2024-10-11 13:07:45,5.209,13213691521.324776,204992149.86009365
2024-10-11 14:16:57,5.225,13245438447.910244,199516319.8007599
2024-10-11 15:11:58,5.243,13276416964.965832,202438217.78425118
2024-10-11 16:04:09,5.252,13331753283.20803,203676893.8720924
2024-10-11 17:13:28,5.241,13296276558.38095,202344127.21372867
2024-10-11 18:15:58,5.246,13350310906.436779,196767983.56891602
2024-10-11 19:06:30,5.229,13264133779.52875,193072253.82862467
2024-10-11 20:14:46,5.215,13230722164.06068,188445522.905924
2024-10-11 21:13:54,5.237,13276508332.324377,185216535.23164892
2024-10-11 22:08:59,5.248,13319098064.205915,183751040.58022988
2024-10-11 23:04:23,5.224,13263720863.836637,184310997.5346563
2024-10-12 00:12:32,5.213,13230568770.208881,184070926.64970133
2024-10-12 01:13:11,5.225,13262143054.149788,183027162.1094575
2024-10-12 02:09:02,5.236,13289507144.851234,181449057.10172874
2024-10-12 03:02:18,5.207,13219337301.57441,179431509.37157404
2024-10-12 04:00:49,5.21,13219029938.908037,177189793.495792
2024-10-12 05:06:32,5.222,13253749024.385838,177208809.3714949
2024-10-12 06:13:54,5.24,13292013991.076935,177713891.7379622
2024-10-12 07:07:45,5.235,13285756422.01419,176966854.9870732
2024-10-12 08:08:29,5.242,13299337300.307318,187524931.2639368
2024-10-12 09:14:49,5.253,13337999528.932394,188862277.16678992
2024-10-12 10:14:13,5.274,13375869934.7533,188226476.72896752
2024-10-12 11:15:22,5.303,13441668247.60448,192742193.28572387
2024-10-12 12:14:17,5.277,13392111797.165648,194641335.23980287
2024-10-12 13:02:22,5.281,13402996003.855974,195145653.73698837
2024-10-12 14:02:43,5.285,13411415596.397919,194311693.63248944
2024-10-12 15:09:16,5.291,13426198722.973928,190604844.14092964
2024-10-12 16:05:19,5.281,13397844461.543201,161001902.63430816
2024-10-12 17:13:59,5.274,13394192164.652256,190755271.47295702
2024-10-12 18:10:28,5.283,13406547682.318731,173308397.55301872
2024-10-12 19:12:54,5.274,13385917025.922443,187634337.46007526
2024-10-12 20:15:24,5.277,13374516551.724926,183690061.95836025
2024-10-12 21:11:51,5.282,13406034418.706175,180752956.71189934
2024-10-12 22:01:09,5.28,13397239859.459978,180184560.28926247
2024-10-12 23:05:24,5.257,13343128513.621124,178306993.23920977
2024-10-13 00:15:37,5.245,13315519413.865587,176342203.19684273
2024-10-13 01:06:50,5.23,13303896522.650883,173398563.614797
2024-10-13 02:03:30,5.223,13254484779.404373,173890416.116325
2024-10-13 03:01:43,5.247,13320535348.742203,174016514.45244595
2024-10-13 04:02:53,5.235,13282045095.280447,173489654.5512519
2024-10-13 05:08:08,5.272,13375584968.716253,174926085.09841236
2024-10-13 06:09:17,5.281,13400237052.498537,174803191.36528963
2024-10-13 07:02:53,5.285,13414017441.10475,196572205.7472514
2024-10-13 08:03:49,5.298,13448849371.313307,191523465.90408397
2024-10-13 09:06:47,5.276,13374446115.569342,185142002.47904915
2024-10-13 10:01:04,5.273,13391318824.13314,181658869.41524994
2024-10-13 11:05:40,5.267,13355519322.595442,175902030.97471136
2024-10-13 12:13:25,5.253,13304337231.462484,172460088.898439
2024-10-13 13:07:46,5.26,13349007899.378914,169228325.97473544
2024-10-13 14:02:29,5.286,13417152806.578188,170244927.42153123
2024-10-13 15:03:41,5.216,13242197446.897736,175246917.72526965
2024-10-13 16:08:22,5.173,13130124958.552832,179681700.15836856
2024-10-13 17:00:49,5.203,13210620071.714014,190127002.45853606
2024-10-13 18:01:06,5.161,13096084054.391838,206877438.27669314
2024-10-13 19:06:41,5.135,13020457512.145409,217346765.0538253
2024-10-13 20:10:15,5.15,13071162519.161476,219548989.8689865
2024-10-13 21:03:24,5.169,13107701361.764797,222677038.41729587
2024-10-13 22:02:43,5.186,13166526084.13812,232189559.38799998
2024-10-13 23:01:48,5.183,13137793094.257025,225578574.99674034
2024-10-14 00:06:26,5.192,13172019895.230028,237122153.4929883
2024-10-14 01:09:49,5.172,13126543796.138126,239090630.2754759
2024-10-14 02:00:32,5.176,13138746113.678444,237659934.174175
2024-10-14 03:11:11,5.18,13147557686.119278,241683846.43094876
2024-10-14 04:05:42,5.273,13395433067.41794,260433832.29617956
2024-10-14 05:02:16,5.275,13389118951.390629,272693020.5747249
2024-10-14 06:02:31,5.262,13360147260.355919,281423202.6925075
2024-10-14 07:14:09,5.266,13380271607.859844,288559247.742896
2024-10-14 08:13:49,5.271,13385979747.398659,295528845.48632795
2024-10-14 09:03:32,5.27,13377202302.633017,299850396.5652368
2024-10-14 10:13:30,5.282,13410729071.683462,307047818.34038126
2024-10-14 11:07:59,5.288,13428136263.746403,310906410.18607295
2024-10-14 12:15:46,5.292,13435457316.138931,310911882.3655667
2024-10-14 13:14:21,5.266,13355532216.871054,313149686.21049714
2024-10-14 14:04:05,5.283,13404032091.58157,318784673.62796247
2024-10-14 15:00:52,5.298,13441203355.323101,331964181.7972789
2024-10-14 16:09:34,5.334,13529385777.316874,324163462.41804445
2024-10-14 17:01:32,5.315,13489571071.725182,331612619.9390969
2024-10-14 18:06:08,5.34,13561935144.322668,309922796.35184026
2024-10-14 19:14:19,5.334,13521830106.354836,311498158.8458267
2024-10-14 20:14:10,5.327,13525103940.956358,313180347.4156118
2024-10-14 21:09:02,5.326,13517318480.505247,307729378.414161
2024-10-14 22:11:19,5.331,13519588477.41118,303403354.33342296
2024-10-14 23:16:09,5.333,13546381994.66784,306355827.26863515
2024-10-15 00:09:12,5.322,13507263346.272894,310170566.71990335
2024-10-15 01:14:15,5.316,13470675356.735306,317693774.4207266
2024-10-15 02:03:42,5.302,13454688200.2575,318680241.0059338
2024-10-15 03:03:30,5.319,13500785909.10145,317470856.7892292
2024-10-15 04:16:36,5.264,13357888908.30306,301858050.1053658
2024-10-15 05:14:43,5.273,13390283986.852875,294649569.983797
2024-10-15 06:08:26,5.234,13295486792.208838,289791987.8241596
2024-10-15 07:09:41,5.271,13366306652.361382,289072047.6619872
2024-10-15 08:02:46,5.26,13356294809.068977,284809807.64144295
2024-10-15 09:17:45,5.283,13399165426.267105,285669950.74970925
2024-10-15 10:01:43,5.276,13401703705.997671,282648080.06979966
2024-10-15 11:12:23,5.265,13398504766.905396,284799508.9991397
2024-10-15 12:03:33,5.151,13064049249.814333,304752247.57975775
2024-10-15 13:05:46,5.238,13295335775.515171,325000217.46893775
2024-10-15 14:07:27,5.301,13474924402.197355,336107229.2707103
2024-10-15 15:03:08,5.176,13200371928.514185,353885306.0340426
2024-10-15 16:08:58,5.214,13228971937.647001,388929202.61474633
2024-10-15 17:11:25,5.233,13279163676.883783,386171272.0494386
2024-10-15 18:14:01,5.228,13298774701.461855,387454847.10838324
2024-10-15 19:16:29,5.213,13226763881.004337,394645855.2467393
2024-10-15 20:17:16,5.199,13212564333.79359,396068292.9639439
2024-10-15 21:15:31,5.158,13100598966.820667,403253186.4481759
2024-10-15 22:07:28,5.184,13190816252.245235,409121837.1724834
2024-10-15 23:10:27,5.198,13179588884.593287,400792356.1842085
2024-10-16 00:13:45,5.222,13257956323.351114,400221930.3815879
2024-10-16 01:12:49,5.209,13227727362.205418,395460627.74113774
2024-10-16 02:07:15,5.236,13301167926.232376,392547001.410095
2024-10-16 03:11:35,5.237,13291854799.75553,390789296.60676163
2024-10-16 04:08:18,5.21,13233408409.845108,385130327.39651996
2024-10-16 05:01:22,5.2,13199172739.950146,384605140.62685853
2024-10-16 06:05:11,5.21,13223584990.102266,382363088.6889933
2024-10-16 07:05:30,5.196,13204776289.324486,382414986.72395515
2024-10-16 08:12:57,5.193,13173884887.714113,370256198.24377483
2024-10-16 09:04:39,5.21,13233673255.17555,388796712.5350316
2024-10-16 10:07:58,5.221,13253454078.836708,384566763.38126606
2024-10-16 11:05:35,5.237,13293631415.340895,386133235.0763224
2024-10-16 12:02:07,5.254,13339724073.300837,370916382.5790841
2024-10-16 13:14:30,5.282,13439444167.87423,362862470.9050583
2024-10-16 14:14:56,5.298,13462430916.588963,346005459.12528515
2024-10-16 15:14:42,5.275,13373731516.261776,301901299.91189456
2024-10-16 16:10:41,5.248,13337310773.42232,287923472.1461472
2024-10-16 17:22:13,5.239,13288182685.59639,284050478.10799795
2024-10-16 18:18:31,5.241,13313814202.497889,280914084.10984147
2024-10-16 19:09:25,5.243,13337975249.585838,268222729.1589224
2024-10-16 20:16:10,5.248,13310703819.737774,242699824.69085276
2024-10-16 21:11:24,5.236,13298893510.407696,256154917.1700712
2024-10-16 22:08:39,5.242,13307239384.584446,252255555.77732643
2024-10-16 23:08:20,5.247,13320624234.06218,251181303.2120115
2024-10-17 00:17:03,5.233,13275841783.094099,248433997.68186295
2024-10-17 01:15:00,5.244,13318790376.655514,247365144.46425918
2024-10-17 02:16:11,5.244,13313788850.235056,244506421.48931938
2024-10-17 03:05:40,5.221,13256553496.561289,244202159.80183163
2024-10-17 04:04:05,5.222,13259578288.274464,242693605.31414732
2024-10-17 05:13:47,5.209,13226231775.353746,223188427.54086918
2024-10-17 06:02:44,5.197,13184343487.4211,240664113.12600812
2024-10-17 07:09:08,5.178,13143562813.22175,242239033.16236562
2024-10-17 08:15:24,5.18,13154403218.973936,241916601.68244436
2024-10-17 09:02:25,5.183,13161870109.648823,241131956.26167366
2024-10-17 10:11:54,5.178,13151702834.297989,238955489.37430954
2024-10-17 11:04:11,5.16,13099154881.581808,243297759.00155747
2024-10-17 12:04:35,5.115,13000164505.790865,237057060.6417704
2024-10-17 13:19:27,5.167,13124030656.776468,240854693.67594892
2024-10-17 14:19:01,5.187,13138007223.291964,253610292.04724562
2024-10-17 15:14:30,5.192,13173363377.012331,249954326.68972564
2024-10-17 16:00:42,5.206,13219810064.255522,249454829.8917186
2024-10-17 17:14:14,5.194,13181387888.806702,222482614.95692268
2024-10-17 18:14:05,5.129,13121744704.74184,243339814.0033007
2024-10-17 19:01:50,5.139,13054442915.2818,254155743.91052508
2024-10-17 20:15:05,5.157,13090843657.67217,262221021.58586937
2024-10-17 21:17:18,5.147,13076404896.852104,262149177.3337836
2024-10-17 22:16:04,5.171,13125887735.858662,268153337.8785024
2024-10-17 23:09:00,5.172,13132140945.969612,268781273.5377305
2024-10-18 00:05:47,5.181,13143849197.360512,270242839.3054024
2024-10-18 01:01:56,5.173,13136338570.808338,273000601.5209104
2024-10-18 02:01:46,5.223,13269507060.320606,277278094.2867973
2024-10-18 03:02:40,5.204,13207031107.45963,278656488.6496829
2024-10-18 04:12:40,5.192,13184817963.49544,279057827.6068234
2024-10-18 05:03:21,5.188,13173232693.210133,275989457.796028
2024-10-18 06:00:26,5.202,13189403651.017561,278810949.4484745
2024-10-18 07:11:00,5.214,13237722470.189856,272457831.4095072
2024-10-18 08:05:32,5.21,13232811952.886286,269929368.08131665
2024-10-18 09:16:31,5.223,13262053757.408138,256982284.5470486
2024-10-18 10:03:41,5.209,13223156565.122593,266227644.50246358
2024-10-18 11:19:56,5.217,13243241603.830189,259146987.00714415
2024-10-18 12:13:35,5.221,13239011841.555431,258468798.1605224
2024-10-18 13:03:39,5.205,13212228319.387146,243673361.06464592
2024-10-18 14:04:14,5.231,13283752437.383942,230030056.71614733
2024-10-18 15:13:29,5.222,13260210822.214205,231141373.2519474
2024-10-18 16:15:47,5.235,13292200202.652,238144446.8413373
2024-10-18 17:01:51,5.246,13326356286.64004,243845303.7086291
2024-10-18 18:00:30,5.239,13305643719.040325,236825983.79046452
2024-10-18 19:00:55,5.243,13306269818.570421,227267309.04854342
2024-10-18 20:11:46,5.222,13264062052.856749,219353512.17227995
2024-10-18 21:10:51,5.224,13267865777.911612,214159495.63447294
2024-10-18 22:16:52,5.219,13240988701.500439,212266136.72436896
2024-10-18 23:02:00,5.233,13285307073.203405,211906849.24460796
2024-10-19 00:10:42,5.25,13330066052.91505,211418018.4889692
2024-10-19 01:09:30,5.248,13324393667.982157,207974431.2466549
2024-10-19 02:19:44,5.258,13341444716.121683,202077991.67195806
2024-10-19 03:09:29,5.272,13385193784.799742,201627239.674091
2024-10-19 04:00:26,5.271,13376513009.866137,202098075.61922526
2024-10-19 05:04:53,5.255,13348187389.541971,200229078.56376618
2024-10-19 06:20:43,5.272,13380958885.549091,201237169.72600928
2024-10-19 07:20:59,5.275,13396216994.903406,199569921.94976458
2024-10-19 08:17:38,5.268,13375914318.782507,198666171.71105757
2024-10-19 09:10:30,5.272,13386590895.423475,196825703.21489915
2024-10-19 10:02:17,5.266,13373208828.506302,199817851.08548978
2024-10-19 11:09:21,5.254,13347341559.988909,195338524.82253948
2024-10-19 12:18:59,5.239,13301518753.207266,190700823.90633
2024-10-19 13:04:39,5.247,13321081541.513924,188797670.9366671
2024-10-19 14:03:44,5.239,13299608856.871286,181793483.58198324
2024-10-19 15:01:23,5.248,13327611075.666567,170823000.20726645
2024-10-19 16:14:24,5.243,13322041774.665934,154116184.47200227
2024-10-19 17:17:40,5.228,13275022706.217886,145603244.55289012
2024-10-19 18:07:58,5.23,13276887160.530367,143587041.03793994
2024-10-19 19:02:33,5.246,13321786787.157406,144871773.08152786
2024-10-19 20:05:07,5.249,13324297819.958336,139093979.8201997
2024-10-19 21:11:48,5.263,13360345607.278408,139728221.1782061
2024-10-19 22:13:47,5.25,13320305005.985832,138976864.4474953
2024-10-19 23:14:44,5.261,13362686182.648136,139308904.01583084
2024-10-20 00:13:55,5.268,13370917461.00031,140490193.13541964
2024-10-20 01:06:32,5.264,13366950967.876413,123987111.50912194
2024-10-20 02:06:56,5.269,13367071079.312302,138100474.0069506
2024-10-20 03:09:21,5.26,13360524334.205873,112294057.30510251
2024-10-20 04:05:58,5.26,13359676954.321146,134008469.10368356
2024-10-20 05:06:58,5.254,13345847112.401833,131534079.02343588
2024-10-20 06:11:16,5.276,13392290897.16145,130829751.39231853
2024-10-20 07:10:56,5.296,13448509088.781876,136385732.00644496
2024-10-20 08:06:08,5.294,13442525648.331352,134193689.61129689
2024-10-20 09:03:00,5.287,13428395946.102304,141145272.03102812
2024-10-20 10:05:33,5.291,13442218034.511152,137983772.3472365
2024-10-20 11:09:33,5.272,13383272355.456059,136241127.37075248
2024-10-20 12:05:14,5.275,13398260221.54294,134895281.78436902
2024-10-20 13:07:14,5.26,13354881505.046705,137078076.87957114
2024-10-20 14:04:32,5.274,13386760565.551065,140963161.55057546
2024-10-20 15:12:56,5.296,13446802714.545462,153288999.40694344
2024-10-20 16:02:47,5.288,13424230191.452414,157627147.78877342
2024-10-20 17:13:05,5.297,13449572748.415983,160187309.99830976
2024-10-20 18:03:38,5.293,13447838074.832317,164245358.37562045
2024-10-20 19:14:01,5.302,13465589046.805305,163948933.71632248
2024-10-20 20:13:58,5.304,13468036358.103762,164990891.5262797
2024-10-20 21:11:56,5.313,13490302545.895945,168597494.95408943
2024-10-20 22:04:59,5.317,13489136917.504547,172918213.0004722
2024-10-20 23:11:41,5.332,13540988722.350782,184172296.75564572
2024-10-21 00:09:50,5.357,13604182851.316235,192436411.42926267
2024-10-21 01:13:08,5.375,13655577264.76943,208013740.39535418
2024-10-21 02:04:12,5.362,13614288197.500074,212315568.4934836
2024-10-21 03:07:17,5.328,13523517684.512613,217916294.57310927
2024-10-21 04:07:18,5.34,13571620659.973759,226486735.0030235
2024-10-21 05:12:06,5.365,13634607272.705547,233646632.62190714
2024-10-21 06:09:44,5.357,13590765990.35274,235156358.5890116
2024-10-21 07:01:39,5.332,13573965310.760973,235623862.06385675
